filepath,url
data/web/text_presence/img_2324602.jpg,https://image.shutterstock.com/z/stock-vector-silhouettes-of-a-man-proposing-to-a-woman-while-standing-on-one-knee-68852335.jpg
data/web/text_presence/img_2410274.jpg,https://cs2.gtaall.com/screenshots/4dc09/2015-03/original/6f6be411e06cb8ba0e2e2ac79b956276412e5a9d/258380-gta-sa-2015-03-26-01-10-59-44.jpg
data/web/text_presence/img_0213484.jpg,https://media.gettyimages.com/photos/ron-mael-of-the-band-sparks-performs-on-stage-at-barbican-centre-on-picture-id154810996
data/web/text_presence/img_1017986.jpg,http://l7.alamy.com/zooms/1f609e68805b45598125d7f3ae834f6c/young-man-with-his-arms-raised-in-celebration-towards-the-sky-on-a-bh4bf0.jpg
data/web/text_presence/img_1067920.jpg,http://l7.alamy.com/zooms/b0b9deea23eb4de9a038dddb92d0705c/cyclists-and-their-bicycles-outside-a-popular-coffee-shop-piermont-dyxy4e.jpg
data/web/text_presence/img_1377342.jpg,"https://thumb7.shutterstock.com/display_pic_with_logo/171514/171514,1242640332,1/stock-photo-profile-of-woman-with-a-sign-version-vector-30436987.jpg"
data/web/text_presence/img_0252618.jpg,http://l7.alamy.com/zooms/a741324a7a20401dbcab016b4a937a72/road-sign-used-in-the-african-country-of-botswana-abnormal-vehicles-hncwn0.jpg
data/web/text_presence/img_2674320.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/1425809/481047976/stock-vector-stock-vector-illustration-a-dead-mexican-character-for-halloween-in-a-flat-style-481047976.jpg
data/web/text_presence/img_3246171.jpg,http://slideplayer.com/3031251/11/images/20/Acceleration+is+the+slope+of+the+velocity+time+graph.jpg
data/web/text_presence/img_1997164.jpg,https://i.pinimg.com/736x/88/7e/99/887e9929a5366d2a22b8bed29227d4a8.jpg
data/web/text_presence/img_2530181.jpg,https://media.gettyimages.com/photos/patton-oswalt-and-michelle-mcnamara-attend-the-young-adult-world-at-picture-id135318459?s=612x612
data/web/text_presence/img_2353926.jpg,https://media.gettyimages.com/photos/martin-rodriguez-of-chile-scores-his-sides-first-goal-during-the-fifa-picture-id800762596
data/web/text_presence/img_1531176.jpg,http://l7.alamy.com/zooms/f4167f5d6012454286bcf02376bcc70d/teenage-girl-with-her-arms-in-the-air-at-sunset-silhouette-f2btb0.jpg
data/web/text_presence/img_1002986.jpg,https://media.gettyimages.com/photos/lydia-wilson-rachel-mcadams-and-margot-robbie-attend-the-world-of-picture-id175795833?s=612x612
data/web/text_presence/img_1792338.jpg,https://img.buzzfeed.com/buzzfeed-static/static/2016-01/14/16/enhanced/webdr12/enhanced-6990-1452808568-1.jpg?downsize=715:*&output-format=auto&output-quality=auto
data/web/text_presence/img_3042902.jpg,https://i2-prod.somersetlive.co.uk/incoming/article868887.ece/ALTERNATES/s1227b/A-large-number-of-emergency-services-were-on-the-scene.jpg
data/web/text_presence/img_0086343.jpg,http://i.dailymail.co.uk/i/pix/2013/12/10/article-2521216-19FFD87800000578-558_964x640.jpg
data/web/text_presence/img_0248223.jpg,https://thumb1.shutterstock.com/display_pic_with_logo/429058/236172448/stock-vector-vector-illustration-of-dice-on-the-black-background-236172448.jpg
data/web/text_presence/img_1425085.jpg,https://ak.picdn.net/offset/photos/590b448217fb156e4805d63d/medium/offset_554633.jpg?DFghwDcb?DFghwDcb
data/web/text_presence/img_2003983.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/3044708/711560026/stock-vector-pattern-from-ripe-rye-or-wheat-and-a-loaf-of-bread-colored-vector-illustration-isolated-on-white-711560026.jpg
data/web/text_presence/img_3108771.jpg,https://media1.popsugar-assets.com/files/thumbor/aJfRAyOG_F5CzIcS9hCxOTofGJU/fit-in/1024x1024/filters:format_auto-!!-:strip_icc-!!-/2013/09/17/582/n/1922398/13dc37e86b8e9568_180858319_10/i/Peter-Gallagher-attended-premiere-his-daughter-Kathryn.jpg
data/web/text_presence/img_2362012.jpg,http://l7.alamy.com/zooms/a46d3aee0288484c9af43b6e06e5d926/this-is-a-diner-on-the-westside-highway-it-has-neon-lights-on-the-ahwdnf.jpg
data/web/text_presence/img_1276175.jpg,http://l7.alamy.com/zooms/445c9d20f4f44c30834740fa1b5e32b5/fishing-nets-ropes-and-buoys-piled-on-the-quayside-at-brixham-harbour-c5n0rp.jpg
data/web/text_presence/img_1256100.jpg,http://l7.alamy.com/zooms/d8df3fa76a724d16b370271b142a40c2/critical-care-medical-solutions-sit-in-their-prescribed-places-in-hep1f0.jpg
data/web/text_presence/img_0714001.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/69545/753916102/stock-photo-smooth-metallic-gray-uppercase-or-capital-letter-h-in-a-d-illustration-with-a-shiny-silver-metal-753916102.jpg
data/web/text_presence/img_1831675.jpg,https://media.gettyimages.com/photos/street-scene-in-the-walled-portuguese-city-picture-id481714185?s=612x612
data/web/text_presence/img_1928912.jpg,https://i.pinimg.com/736x/bd/c2/3b/bdc23b919852666b047f133d7a2edbef--freida-pinto-fringe-tops.jpg
data/web/text_presence/img_2115670.jpg,https://www.flightcentre.com.au/cms_images/web_images/experts/news/leave-a-tip.jpg
data/web/text_presence/img_2240272.jpg,http://i.dailymail.co.uk/i/pix/2016/05/08/13/33F37A5D00000578-0-image-a-13_1462709925165.jpg
data/web/text_presence/img_0458687.jpg,http://l7.alamy.com/zooms/71a7a8e30afb4f118c2de079207b6222/aleppo-syria-men-inside-the-great-mosque-courtyard-a6t8fa.jpg
data/web/text_presence/img_2653961.jpg,http://l7.alamy.com/zooms/751f8188848d45be999ab434c1500710/belem-tower-famous-monument-about-the-portuguese-discoveries-bp1tjn.jpg
data/web/text_presence/img_1994296.jpg,http://l7.alamy.com/zooms/420cd4d3747c4b26a31f82a9b87bba37/a-young-woman-takes-a-photograph-of-the-houses-of-parliament-and-big-egn34n.jpg
data/web/text_presence/img_1639056.jpg,https://ssl.c.photoshelter.com/img-get/I0000a5U.KUn7k3w/s/880/880/tulip-flower-bed-pink-017035.jpg
data/web/text_presence/img_2877769.jpg,https://media.gettyimages.com/photos/conor-mcgregor-meets-fans-at-a-reebok-ufc-combat-gear-retail-event-picture-id493805528?k=6&m=493805528&s=612x612&w=0&h=FDiLBDTPosE7_auviqab1GlrZ5IdOHuUf8zLqJoCSXA=
data/web/text_presence/img_2184417.jpg,https://i.pinimg.com/736x/53/9d/03/539d034ed3d295915149d2ee6995e75e--free-crochet-scarf-patterns-crochet-cowls.jpg
data/web/text_presence/img_1375737.jpg,https://media.gettyimages.com/photos/stacy-j-and-marian-trudel-attend-the-zang-toi-spring-2006-fashion-picture-id55395040
data/web/text_presence/img_0579314.jpg,https://pics.davesgarden.com/pics/2005/05/31/melody/e6bb66.jpg
data/web/text_presence/img_3033992.jpg,http://l7.alamy.com/zooms/b5b6f96a94d2416fabf62f6a04f4dd2a/young-couple-with-a-crying-child-be78gg.jpg
data/web/text_presence/img_2179889.jpg,https://thumb10.shutterstock.com/display_pic_with_logo/3144011/385526803/stock-vector-vector-illustration-of-a-plastic-medical-syringe-packing-on-white-background-isolated-385526803.jpg
data/web/text_presence/img_1719840.jpg,http://l7.alamy.com/zooms/c71576b318b94c74b95e2f4fc977ba1a/statue-of-the-frenchman-old-town-bratislava-cyr446.jpg
data/web/text_presence/img_2302420.jpg,https://media.gettyimages.com/photos/wild-flowers-in-the-field-in-spring-picture-id685217720
data/web/text_presence/img_3134527.jpg,https://image.shutterstock.com/z/stock-vector-calendar-flat-design-for-a-year-start-week-from-sunday-vector-illustration-520737028.jpg
data/web/text_presence/img_2202976.jpg,https://media.gettyimages.com/photos/referee-sebastian-stockbridge-speaks-to-lincoln-citys-michael-during-picture-id852476112
data/web/text_presence/img_2872708.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/2633530/513268792/stock-vector-set-of-colorful-cartoon-style-roosters-in-vector-illustration-new-year-of-the-rooster-513268792.jpg
data/web/text_presence/img_2591286.jpg,https://i0.wp.com/www.quakerranter.org/wp-content/uploads/2016/10/IMG_0409.jpg?w=434&h=579&crop
data/web/text_presence/img_2950583.jpg,http://media.gettyimages.com/photos/andrew-brunette-of-the-chicago-blackhawks-controls-the-puck-while-picture-id137003057
data/web/text_presence/img_0448547.jpg,https://www.emporis.com/images/show/263853-Large-fullheightview-the-building-on-a-sunny-day.jpg
data/web/text_presence/img_1483901.jpg,https://www.musicaneo.com/data/upload/193572_w_560x720.jpeg
data/web/text_presence/img_1412679.jpg,http://l7.alamy.com/zooms/461c487f227b494d8c3974437575bb6c/the-inside-out-van-used-to-deliver-materials-volunteers-from-longton-ff7dp4.jpg
data/web/text_presence/img_0435133.jpg,https://nitratelights.files.wordpress.com/2015/10/1118full-broken-lullaby-poster.jpg?w=503&h=670
data/web/text_presence/img_1090035.jpg,https://www.ocregister.com/wp-content/uploads/migration/mqr/mqrr9s-b781149808z.120130730144521000g9q1euk3h.1.jpg?w=620
data/web/text_presence/img_0344182.jpg,http://l7.alamy.com/zooms/a6415fbe84904fac809051e3c0e8dbdf/border-collie-dog-enjoying-the-wide-expanse-of-beach-at-filey-north-hwbp3c.jpg
data/web/text_presence/img_1764551.jpg,http://l7.alamy.com/zooms/6a80bba4e3ed427d84c086e8f2c4c7a8/singer-lady-gaga-performs-live-for-the-french-tv-show-le-grand-journal-dakxkr.jpg
data/web/text_presence/img_2876677.jpg,https://media.gettyimages.com/photos/model-claudia-mason-attends-the-world-premiere-of-jackass-number-two-picture-id71970521?s=612x612
data/web/text_presence/img_2356163.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/668812/412425466/stock-photo-black-and-white-in-the-pond-412425466.jpg
data/web/text_presence/img_0027911.jpg,http://st1.bollywoodlife.com/wp-content/uploads/photos/kiara-advani-opted-for-a-halston-dress-201703-933728.jpg
data/web/text_presence/img_2695019.jpg,https://media.gettyimages.com/photos/singer-jesse-mccartney-makes-an-appearance-on-mtvs-total-request-live-picture-id72024643?s=612x612
data/web/text_presence/img_2946703.jpg,http://c8.alamy.com/comp/K771HW/2-sailing-boats-before-the-the-regatta-K771HW.jpg
data/web/text_presence/img_1252581.jpg,https://media.gettyimages.com/photos/andrew-innes-denise-johnson-and-bobby-gillespie-of-primal-scream-on-picture-id117157993?s=612x612
data/web/text_presence/img_1578691.jpg,https://i.pinimg.com/736x/90/f3/b5/90f3b52f4ac6cf6fb6b1cb170741e73f--displaying-collections-vintage-cookie-jars.jpg
data/web/text_presence/img_0868239.jpg,https://media.gettyimages.com/photos/newborn-kittens-in-a-basket-picture-id94781072
data/web/text_presence/img_0990781.jpg,https://image.shutterstock.com/display_pic_with_logo/1551725/321500660/stock-vector-traditional-turkish-tea-with-a-spoon-vector-illustration-321500660.jpg
data/web/text_presence/img_0949143.jpg,https://thumb10.shutterstock.com/display_pic_with_logo/1568534/379593883/stock-photo-driving-on-an-empty-road-towards-the-rising-sun-to-upcoming-concept-for-success-and-passing-379593883.jpg
data/web/text_presence/img_1812977.jpg,https://s-media-cache-ak0.pinimg.com/736x/f2/9e/2f/f29e2f862676249b454db9a221f9b01c.jpg
data/web/text_presence/img_0748683.jpg,https://www.thechaosandtheclutter.com/wp-content/uploads/2014/03/6-Tips-to-Surviving-Public-Bathrooms-with-a-Child-with-Sensory-Issues.jpg
data/web/text_presence/img_3142523.jpg,https://media.gettyimages.com/photos/ronnie-brewer-of-the-utah-jazz-goes-up-for-the-shot-against-the-at-picture-id84939561
data/web/text_presence/img_0136612.jpg,https://media.gettyimages.com/photos/steve-martin-episode-1545-pictured-jason-mraz-during-the-musical-on-picture-id138216634?s=612x612
data/web/text_presence/img_2182505.jpg,http://l7.alamy.com/zooms/f15c06911ff94094810e09816e9766f2/grey-shepherd-grins-on-nature-in-the-winter-htjc44.jpg
data/web/text_presence/img_2302107.jpg,https://i.pinimg.com/736x/89/05/07/890507ccf6396e999954b2f9a1fd18e6--carthage-travel-europe.jpg
data/web/text_presence/img_1599984.jpg,http://l7.alamy.com/zooms/fda678032e664e959fbe73eca5bec153/the-hawk-first-entered-service-with-the-raf-in-1976-both-as-an-advanced-c0bktt.jpg
data/web/text_presence/img_0776445.jpg,"https://thumb9.shutterstock.com/display_pic_with_logo/72476/72476,1316055833,6/stock-photo-f-in-the-alphabet-set-bright-floral-is-decorated-with-three-layer-modernistic-flowers-in-bright-84719293.jpg"
data/web/text_presence/img_2245815.jpg,https://i.pinimg.com/736x/61/57/7f/61577f6acfc412e38d00d19293db1657--grilled-chicken-pasta-homemade-dressing.jpg
data/web/text_presence/img_1128033.jpg,http://l7.alamy.com/zooms/855f39c2dec4468a866ac4258ac7cd67/pulling-a-rickshaw-through-the-streets-of-calcutta-bknf4m.jpg
data/web/text_presence/img_2833302.jpg,http://c8.alamy.com/comp/KKP4YF/a-long-row-of-bicycles-for-hire-in-paris-france-KKP4YF.jpg
data/web/text_presence/img_1847242.jpg,https://iraqinpictures2003.files.wordpress.com/2014/07/s2010007.jpg
data/web/text_presence/img_1112268.jpg,https://media.gettyimages.com/photos/keri-hilson-and-dr-dre-attend-the-runway-during-the-2009-victorias-picture-id93241922?s=612x612
data/web/text_presence/img_1567185.jpg,http://l7.alamy.com/zooms/a0d1930752ae4962a5c1968c842c3132/waffles-with-salmon-limes-and-chives-on-a-wooden-surface-f8mwhr.jpg
data/web/text_presence/img_1749118.jpg,https://media.gettyimages.com/photos/model-walks-the-runway-at-the-nina-ricci-autumn-winter-2014-fashion-picture-id475483497?s=612x612
data/web/text_presence/img_2227495.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/935611/111477092/stock-photo-drawing-of-an-astronaut-and-planets-illustration-111477092.jpg
data/web/text_presence/img_0977692.jpg,http://c8.alamy.com/comp/CYY3PG/police-stand-with-their-hats-off-during-a-moment-of-silence-on-remembrance-CYY3PG.jpg
data/web/text_presence/img_2313431.jpg,http://l7.alamy.com/zooms/03776eaeb9a24e5cb6f5d7c92e80debc/portrait-of-a-girl-jumping-in-mid-air-with-arms-out-against-clear-c5c18m.jpg
data/web/text_presence/img_1752984.jpg,http://l7.alamy.com/zooms/87158bf3608641c18e5dbcab6962e530/the-root-of-an-old-tree-in-a-pine-forest-at-sunset-fmwtpg.jpg
data/web/text_presence/img_1901972.jpg,https://thumb10.shutterstock.com/display_pic_with_logo/161293522/668330377/stock-photo-vintage-seamless-pattern-on-a-green-background-hand-written-cosmos-flowers-stamps-keys-668330377.jpg
data/web/text_presence/img_1144501.jpg,"https://thumb7.shutterstock.com/display_pic_with_logo/52861/52861,1168913329,1/stock-vector--conceptual-symbols-for-the-price-of-the-zen-of-hearts-lo-res-yin-yang-puzzle-pieces-toon-2493355.jpg"
data/web/text_presence/img_2149131.jpg,https://i1.wp.com/myedmondsnews.com/wp-content/uploads/2015/07/Dicks-car-show-2015-camaro.jpg?fit=720%2C471
data/web/text_presence/img_2009399.jpg,"https://thumb9.shutterstock.com/display_pic_with_logo/345763/345763,1283773227,2/stock-photo-circle-of-real-people-with-a-man-meditating-in-the-middle-60447871.jpg"
data/web/text_presence/img_0306910.jpg,http://l7.alamy.com/zooms/b925f394bcb54216804e205a00971f40/scots-pine-pinus-sylvestris-seedling-growing-on-a-tree-trunk-dh89pa.jpg
data/web/text_presence/img_1443118.jpg,http://l7.alamy.com/zooms/1b8e705f93ec44598c18e4d25bcb522a/living-room-with-a-fireplace-hxmt7p.jpg
data/web/text_presence/img_3094300.jpg,https://www.shelterislandhouse.com/wp-content/uploads/2016/10/pumpkin-patch-1562467-1280x960-1024x768.jpg
data/web/text_presence/img_0503167.jpg,https://media.gettyimages.com/photos/richard-danielson-of-vintage-trouble-performs-on-stage-during-the-or-picture-id487338180?s=612x612
data/web/text_presence/img_1074146.jpg,https://i0.wp.com/pamirtimes.net/wp-content/uploads/2016/02/Inside-the-Pamir-House-3.jpg?resize=680%2C453
data/web/text_presence/img_2961856.jpg,https://media.gettyimages.com/photos/dele-alli-of-tottenham-hotspur-looks-on-during-their-training-session-picture-id821805328?s=612x612
data/web/text_presence/img_2015116.jpg,https://media.gettyimages.com/photos/actress-lily-tomlin-and-actor-harvey-fierstein-attending-50th-annual-picture-id158833664?s=612x612
data/web/text_presence/img_0711953.jpg,http://l7.alamy.com/zooms/7fe5e66932a24116812de7d7b2eaacd7/spring-afternoon-in-kalamata-city-centre-messenia-greece-agios-ioannis-j0j80d.jpg
data/web/text_presence/img_1284301.jpg,http://l7.alamy.com/zooms/de25a3ed19424bb9bddfe7b018d30006/espresso-black-coffee-in-a-small-coffee-cup-b1f2x4.jpg
data/web/text_presence/img_3138179.jpg,https://i.pinimg.com/736x/2d/29/bf/2d29bf4f07819f87ceb9e953359ccfa5.jpg
data/web/text_presence/img_0931794.jpg,https://media.gettyimages.com/photos/jean-marais-with-pierre-dux-in-a-tuxedo-in-a-scene-from-the-film-of-picture-id129922014?s=612x612
data/web/text_presence/img_0288900.jpg,https://dominik-photography.com/wp-content/uploads/2017/09/09-Hotel-Resort-Photographer-Bali.jpg
data/web/text_presence/img_0726539.jpg,https://media.gettyimages.com/photos/actress-angelina-jolie-arrives-at-the-world-premiere-of-alexander-by-picture-id529639712?s=612x612
data/web/text_presence/img_2975107.jpg,"https://image.shutterstock.com/display_pic_with_logo/614839/614839,1294834044,1/stock-photo-a-digital-illustration-of-kids-playing-together-in-a-park-68828293.jpg"
data/web/text_presence/img_2619035.jpg,https://media.gettyimages.com/photos/pitcher-joaquin-benoit-of-the-texas-rangers-throws-against-the-tampa-picture-id53326075
data/web/text_presence/img_2019040.jpg,http://l7.alamy.com/zooms/9190706f47fd4b54b91cd44924ec2d91/dog-labrador-retriever-adult-yellow-standing-in-a-field-wild-game-h415kd.jpg
data/web/text_presence/img_2774308.jpg,http://i.dailymail.co.uk/i/pix/2012/06/07/article-2155932-137D656F000005DC-571_634x813.jpg
data/web/text_presence/img_3297891.jpg,https://media.gettyimages.com/photos/ramiro-funes-mori-warming-up-with-oscar-brau-during-the-everton-at-picture-id487540570?s=612x612
data/web/text_presence/img_1569600.jpg,https://media.gettyimages.com/photos/portrait-of-man-holding-a-football-picture-id186865296?s=612x612
data/web/text_presence/img_0995126.jpg,http://l7.alamy.com/zooms/f96142d109c84d22b55aea3358072bf7/people-walk-through-the-city-past-the-windows-and-walls-with-interesting-eh1w3j.jpg
data/web/text_presence/img_0265376.jpg,http://l7.alamy.com/zooms/220970ed6c8e46989365b10526662fdf/happy-senior-women-walking-on-the-christmas-market-and-choosing-jewelry-jw1wej.jpg
data/web/text_presence/img_1180735.jpg,https://st3.depositphotos.com/1002914/14747/i/950/depositphotos_147474453-stock-photo-white-yurt-nomads-tent-is.jpg
data/web/text_presence/img_2243033.jpg,https://www.hanoifullhouse.com/images/hanoirentals/small_images/IMG_0802_5122017_143342.JPG
data/web/text_presence/img_1947902.jpg,https://media.gettyimages.com/photos/shake-milton-of-the-smu-mustangs-brings-the-ball-up-court-against-the-picture-id513338158?s=612x612
data/web/text_presence/img_2586074.jpg,http://l7.alamy.com/zooms/e07297d9d7d542cc8a52f8b049a1c79b/a-flock-of-seagulls-flying-over-trees-as-the-sun-rises-cb9gw0.jpg
data/web/text_presence/img_0133963.jpg,https://media.gettyimages.com/photos/model-kate-moss-attends-the-loving-premiere-during-the-69th-annual-picture-id531738042?s=612x612
data/web/text_presence/img_2440397.jpg,http://l7.alamy.com/zooms/63f96797424b4b959dfe0a00cd0ee54a/fashion-in-the-middle-ages-collar-and-hat-about-1630-historical-illustration-eh0te1.jpg
data/web/text_presence/img_0077515.jpg,https://media.gettyimages.com/photos/rear-view-of-diverse-women-standing-in-a-row-hugging-picture-id758280217?s=612x612
data/web/text_presence/img_1567629.jpg,http://cdn.newsapi.com.au/image/v1/413e5b9f6a9c10c175bff2ef2418859e?width=1024
data/web/text_presence/img_0742438.jpg,https://image.shutterstock.com/z/stock-vector-christmas-vector-illustration-on-white-background-happy-family-celebrate-at-the-same-table-776575522.jpg
data/web/text_presence/img_2127285.jpg,"https://thumb9.shutterstock.com/display_pic_with_logo/10639/10639,1250711151,2/stock-vector-illustration-of-a-decorative-background-35549779.jpg"
data/web/text_presence/img_3070794.jpg,http://l7.alamy.com/zooms/39ea4609d3f34f279e73c999112aad80/a-bison-with-its-tongue-sticking-out-ja88t1.jpg
data/web/text_presence/img_2851756.jpg,http://cdn-webimages.wimages.net/0514f8a0f147c21653140c81f80cbee4b9219c-wm.jpg?v=3
data/web/text_presence/img_0469237.jpg,http://i.dailymail.co.uk/i/pix/2013/07/30/article-2381153-1B0EF3F3000005DC-425_634x905.jpg
data/web/text_presence/img_1432732.jpg,http://78.media.tumblr.com/d3a4520616958288b3be458a9216b828/tumblr_n24m7tPrfY1tulzjmo1_500.jpg
data/web/text_presence/img_1003167.jpg,https://tuvaluhome.files.wordpress.com/2016/12/santa-pillow-on-the-chair-in-a-coattage-style-home.jpg?w=500&h=748
data/web/text_presence/img_1649153.jpg,http://l7.alamy.com/zooms/6e2b309ef0fb470999590d93f7bfe50f/sunset-places-the-ancient-village-and-church-into-silhouette-bosham-a1xx1m.jpg
data/web/text_presence/img_2244656.jpg,"http://www.post-gazette.com/image/2015/03/23/1140x_q90_a10-7_cTC_ca13,0,2400,1715/20150323RARlocallawyers.jpg"
data/web/text_presence/img_0299161.jpg,http://l7.alamy.com/zooms/badbc104f4a541b8b16a13230d4d0e7c/sightseeing-in-corfu-town-interesting-place-ancient-and-old-british-e6gcc2.jpg
data/web/text_presence/img_2141451.jpg,http://suzannecarillo.com/wp-content/uploads/2014/12/layering-a-long-vest-for-winter-500x726.jpg
data/web/text_presence/img_1061807.jpg,http://www.drawinghowtodraw.com/stepbystepdrawinglessons/wp-content/uploads/2015/12/howtodrawchristmastrees.jpg
data/web/text_presence/img_0687443.jpg,https://i.pinimg.com/736x/04/3d/8e/043d8e82fc26578ba62d5e334cfb7248--lauren-conrad-the-hill.jpg
data/web/text_presence/img_2588217.jpg,http://l7.alamy.com/zooms/a3fd2691edeb4f11b44c69096e973aff/young-fallow-deer-in-the-wild-hgm9w1.jpg
data/web/text_presence/img_0800748.jpg,https://i.pinimg.com/736x/3f/7f/8b/3f7f8bdaf1ed7619dac688b6cbdfcabd--diy-christmas-decorations-christmas-mantels.jpg
data/web/text_presence/img_1952755.jpg,https://thumb1.shutterstock.com/display_pic_with_logo/3670946/534341707/stock-vector-waving-thailand-flag-on-a-white-background-vector-illustration-534341707.jpg
data/web/text_presence/img_2814254.jpg,http://i.dailymail.co.uk/i/pix/2014/07/07/article-2683516-1F73E5BC00000578-57_634x1077.jpg
data/web/text_presence/img_1707753.jpg,https://thoughtsnax.files.wordpress.com/2014/07/eagle.jpg
data/web/text_presence/img_0454787.jpg,http://l7.alamy.com/zooms/1e13efef593b4ca29de6ab72623265b0/close-up-of-an-elderly-ladies-arthritic-hands-holding-a-cup-a7mdfe.jpg
data/web/text_presence/img_0357101.jpg,https://img.resized.co/beaut/eyJkYXRhIjoie1widXJsXCI6XCJodHRwOlxcXC9cXFwvczMtZXUtd2VzdC0xLmFtYXpvbmF3cy5jb21cXFwvc3RvcmFnZS5wdWJsaXNoZXJwbHVzLmllXFxcL21lZGlhLmJlYXV0LmllXFxcL3VwbG9hZHNcXFwvMjAxN1xcXC8wMVxcXC8xMjExMzAzMlxcXC9MaXZlLWJ5LU5pZ2h0LUlyaXNoLXByZW1pZXJlLTM4LTY0OHgxMDI0LmpwZ1wiLFwid2lkdGhcIjpcIlwiLFwiaGVpZ2h0XCI6XCJcIixcImRlZmF1bHRcIjpcImh0dHBzOlxcXC9cXFwvd3d3LmJlYXV0LmllXFxcL2lcXFwvbm9JbWFnZS5wbmdcIn0iLCJoYXNoIjoiYTAxMGU3MjhlY2I1Y2Q4M2ViNzRmMzdkNzY5N2E5Y2RmOGQ5MDJkNCJ9/live-by-night-irish-premiere-38-648x1024.jpg
data/web/text_presence/img_2075329.jpg,http://l7.alamy.com/zooms/f4a38a8472944154a07fed75e119c018/girl-taking-aerial-photos-in-an-airplane-over-tangier-island-in-virginia-h31wrf.jpg
data/web/text_presence/img_0444024.jpg,https://drscdn.500px.org/photo/18857569/m%3D900_s%3D1_k%3D1_a%3D1/v2?webp=true&v=2&sig=8e43f5a985469dbf82308ea53cfee759ba37e68232f6441c0edace793839e6e3
data/web/text_presence/img_3060024.jpg,"https://thumb7.shutterstock.com/display_pic_with_logo/461077/461077,1310236403,1/stock-photo-portrait-of-a-happy-little-boy-in-the-park-80697316.jpg"
data/web/text_presence/img_2897759.jpg,https://media.gettyimages.com/photos/actor-tony-ja-attends-the-premiere-of-the-paramount-pictures-title-picture-id632142326
data/web/text_presence/img_2772246.jpg,http://l7.alamy.com/zooms/9a1fb397729a448894de310574e774e9/close-up-of-a-sumatran-tiger-dbx0c0.jpg
data/web/text_presence/img_1211275.jpg,http://40.media.tumblr.com/44e5d912e015667b0b9bb1dd115bb4a6/tumblr_nsyr70nVuY1r46py4o1_1280.jpg
data/web/text_presence/img_0859915.jpg,http://l7.alamy.com/zooms/dfe6f280878e45b5a42e3b5cb990c82b/graffiti-painted-on-an-underpass-dfxm4g.jpg
data/web/text_presence/img_1227240.jpg,https://i.imgur.com/g5fHmerr.jpg
data/web/text_presence/img_1030122.jpg,https://thumb9.shutterstock.com/display_pic_with_logo/892198/143705128/stock-photo-red-and-silver-balloons-in-the-shape-of-heart-for-celebration-143705128.jpg
data/web/text_presence/img_2835692.jpg,https://thumb10.shutterstock.com/display_pic_with_logo/3297398/696290683/stock-photo-peanuts-on-a-light-background-seamless-pattern-696290683.jpg
data/web/text_presence/img_2888524.jpg,http://cdn.newsapi.com.au/image/v1/bac2004e4a9632f0ffae621c41e7b0a2?width=650
data/web/text_presence/img_2092179.jpg,http://l7.alamy.com/zooms/26dc948d514e4db7a6c648adb8bf70ce/victorian-style-queen-anne-home-built-in-the-late-19th-century-alamo-f03406.jpg
data/web/text_presence/img_1976676.jpg,http://l7.alamy.com/zooms/b7e34f7a4b19409998fc6a1a0a1b1f34/a-big-group-of-indian-muslims-have-gathered-for-friday-prayer-in-the-a1pd5e.jpg
data/web/text_presence/img_0046377.jpg,http://i.dailymail.co.uk/i/pix/2013/05/27/article-0-1A068C85000005DC-738_634x422.jpg
data/web/text_presence/img_0660063.jpg,https://ak1.picdn.net/shutterstock/videos/21667171/thumb/1.jpg
data/web/text_presence/img_1756573.jpg,https://media.gettyimages.com/photos/todd-almond-and-courtney-love-perform-a-song-from-their-latest-city-picture-id514253774
data/web/text_presence/img_1010837.jpg,https://media.gettyimages.com/photos/lolita-davidovich-during-the-world-premiere-of-hollywood-homicide-at-picture-id104859229
data/web/text_presence/img_2612740.jpg,http://media.gettyimages.com/photos/customers-shop-for-clothing-following-the-opening-of-new-zealands-picture-id612894320
data/web/text_presence/img_2305638.jpg,http://l7.alamy.com/zooms/6e3a35e40969453db472b60bd3267363/small-house-on-a-flag-living-or-migrating-to-liechtenstein-jc2m90.jpg
data/web/text_presence/img_2644095.jpg,http://l7.alamy.com/zooms/9bba522488d64053b590026dacc444fd/children-swimming-around-the-specific-fishing-boats-of-lake-kivu-rwanda-ef85nj.jpg
data/web/text_presence/img_0671818.jpg,https://i.pinimg.com/736x/74/ab/8a/74ab8a1f419a9283cf58abc5fc1057d5--merry-christmas-happy-holidays-christmas-cds.jpg
data/web/text_presence/img_3209811.jpg,https://i.pinimg.com/736x/28/46/96/284696eae884d257a108bec5ad956773.jpg
data/web/text_presence/img_1341555.jpg,http://l7.alamy.com/zooms/652893c08a314a38ba8b1af0e940dbe1/khartoum-pinned-on-a-map-of-asia-f36wd5.jpg
data/web/text_presence/img_0575654.jpg,https://media.gettyimages.com/photos/cast-members-including-tom-chambers-and-summer-strallen-perform-the-picture-id144086820
